job_id,job_title,role_type,salary_min,salary_max,salary_avg,salary_range,rating,company_name,city,state,industry,sector,company_size,revenue,founded,type_of_ownership,easy_apply,has_sql,has_python,has_excel,has_tableau,has_powerbi,seniority
1635,"Business Analyst","Business Analyst",69000,97000,83000,28000,4.1,"RGP 4.1",Chicago,IL,Consulting,"Business Services","1001 to 5000 employees","$500 million to $1 billion (USD)",1996,"Company - Public",-1,1,0,0,1,0,Mid-Level
1636,"Senior Product Analyst - 69117BR","Business Analyst",69000,97000,83000,28000,3.3,"Aetna 3.3",Chicago,IL,"Insurance Carriers",Insurance,"10000+ employees","$10+ billion (USD)",1853,"Company - Public",-1,1,0,0,0,0,Senior
1637,"Business Analyst","Business Analyst",69000,97000,83000,28000,NULL,Consultinus,Chicago,IL,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,Mid-Level
1638,"Business Analyst","Business Analyst",69000,97000,83000,28000,2.7,"TechUSA 2.7",Chicago,IL,"Staffing & Outsourcing","Business Services","1001 to 5000 employees","$100 to $500 million (USD)",1998,"Company - Private",-1,1,0,1,0,0,Mid-Level
1639,"Business Systems Analyst","Business Analyst",46000,90000,68000,44000,3.9,"Illumina 3.9","San Diego",CA,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","5001 to 10000 employees","$2 to $5 billion (USD)",1998,"Company - Public",-1,0,0,1,1,0,Mid-Level
1640,"Technical Business Analyst","Business Analyst",69000,97000,83000,28000,3.6,"Arrow Digital 3.6",Chicago,IL,"Enterprise Software & Network Solutions","Information Technology","51 to 200 employees","$10 to $25 million (USD)",2005,"Company - Private",-1,0,0,1,0,0,Mid-Level
1641,"Business Analyst","Business Analyst",46000,90000,68000,44000,4.6,"Sysintelli 4.6","San Diego",CA,Accounting,"Accounting & Legal","51 to 200 employees","$1 to $5 million (USD)",-1,"Company - Private",-1,1,0,1,0,0,Mid-Level
1642,"Business Analyst","Business Analyst",69000,97000,83000,28000,2.5,"Veterans Sourcing Group 2.5",Chicago,IL,"IT Services","Information Technology","51 to 200 employees","$10 to $25 million (USD)",-1,"Company - Private",-1,0,0,1,0,0,Mid-Level
1643,"Entry Level Business Analyst","Business Analyst",46000,90000,68000,44000,5.0,"Staffigo Technical Services, LLC 5.0","San Diego",CA,"IT Services","Information Technology","51 to 200 employees","$50 to $100 million (USD)",2008,"Company - Private",-1,0,0,0,0,0,Junior
1644,"Business Management Analyst","Business Analyst",46000,90000,68000,44000,3.8,"Northrop Grumman 3.8","San Diego",CA,"Aerospace & Defense","Aerospace & Defense","10000+ employees","$10+ billion (USD)",1939,"Company - Public",-1,0,0,1,0,0,Mid-Level
1645,"Business Immgration Analyst","Business Analyst",69000,97000,83000,28000,4.8,"Watson Dwyer Inc. 4.8",Chicago,IL,"Advertising & Marketing","Business Services","1 to 50 employees","$1 to $5 million (USD)",-1,"Company - Private",-1,0,0,0,0,0,Mid-Level
1646,"Business Analyst","Business Analyst",69000,97000,83000,28000,3.0,"Kalven Technologies 3.0","Elk Grove Village",IL,"IT Services","Information Technology","1 to 50 employees","$5 to $10 million (USD)",2000,"Company - Private",-1,0,0,0,0,0,Mid-Level
1647,"Business Process Analyst, Agile Product Owner CPQ","Business Analyst",46000,90000,68000,44000,3.7,"ServiceNow 3.7","San Diego",CA,"Enterprise Software & Network Solutions","Information Technology","10000+ employees","$2 to $5 billion (USD)",2004,"Company - Public",-1,0,0,0,0,0,Mid-Level
1648,"Implementation Analyst","Business Analyst",69000,97000,83000,28000,3.3,"Aetna 3.3",Chicago,IL,"Insurance Carriers",Insurance,"10000+ employees","$10+ billion (USD)",1853,"Company - Public",-1,0,0,1,0,0,Mid-Level
1649,"Business Analyst, Customer Portal","Business Analyst",69000,97000,83000,28000,3.4,"Inteliquent 3.4",Chicago,IL,"Telecommunications Services",Telecommunications,"501 to 1000 employees","Unknown / Non-Applicable",2004,"Company - Private",-1,1,0,1,0,0,Mid-Level
1650,"Staff Business Systems Analyst","Business Analyst",46000,90000,68000,44000,3.9,"Illumina 3.9","San Diego",CA,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","5001 to 10000 employees","$2 to $5 billion (USD)",1998,"Company - Public",-1,1,0,1,0,0,Mid-Level
1651,"Business Analyst Training and Placement","Business Analyst",69000,97000,83000,28000,2.9,"ECQR Inc 2.9",Chicago,IL,-1,-1,"1 to 50 employees","Unknown / Non-Applicable",-1,"Company - Private",-1,1,0,1,0,0,Mid-Level
1652,"Business Intelligence Analyst","Business Analyst",46000,90000,68000,44000,4.5,"DFO Global Performance Commerce Limited 4.5","San Diego",CA,"Advertising & Marketing","Business Services","51 to 200 employees","Unknown / Non-Applicable",2011,"Company - Private",True,1,0,1,1,0,Mid-Level
1653,"M& A Analyst - Internship","Business Analyst",46000,90000,68000,44000,4.2,"Bainbridge, Inc. 4.2","San Diego",CA,Consulting,"Business Services","51 to 200 employees","$5 to $10 million (USD)",-1,"Company - Private",-1,0,0,0,0,0,Mid-Level
1654,"SEO & Content Analyst","Business Analyst",69000,97000,83000,28000,4.2,"Perfect Search Media 4.2",Chicago,IL,"Advertising & Marketing","Business Services","1 to 50 employees","$1 to $5 million (USD)",2010,"Company - Private",-1,0,0,1,0,0,Mid-Level
1655,"Senior Business Analyst, Sales Operations","Business Analyst",46000,90000,68000,44000,3.7,"ServiceNow 3.7","San Diego",CA,"Enterprise Software & Network Solutions","Information Technology","10000+ employees","$2 to $5 billion (USD)",2004,"Company - Public",-1,0,0,1,1,1,Senior
1656,"Business Analyst","Business Analyst",69000,97000,83000,28000,2.8,"R1 RCM 2.8",Chicago,IL,"Health Care Services & Hospitals","Health Care","10000+ employees","Unknown / Non-Applicable",2003,"Company - Public",-1,1,0,1,1,0,Mid-Level
1657,"Business Systems Analyst II","Business Analyst",43000,84000,63500,41000,3.6,"San Diego Gas and Electric Company 3.6","San Diego",CA,Energy,"Oil, Gas, Energy & Utilities","1001 to 5000 employees","$2 to $5 billion (USD)",1995,"Subsidiary or Business Segment",-1,0,0,0,0,0,Mid-Level
1658,"Business Analyst","Business Analyst",69000,97000,83000,28000,5.0,"Connexson LLC 5.0",Chicago,IL,-1,-1,"1 to 50 employees","Unknown / Non-Applicable",-1,"Company - Private",-1,0,0,1,0,0,Mid-Level
1659,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,4.9,"Cypress HCM 4.9","San Diego",CA,"Staffing & Outsourcing","Business Services","51 to 200 employees","Unknown / Non-Applicable",2005,"Company - Private",-1,1,0,1,0,0,Mid-Level
1660,"Mgr, Engineering Business Analysis","Business Analyst",69000,97000,83000,28000,3.6,"Grainger 3.6",Chicago,IL,Wholesale,"Business Services","10000+ employees","$10+ billion (USD)",1927,"Company - Public",-1,0,0,1,0,0,Mid-Level
1661,"Business Analyst ll Manager","Business Analyst",43000,84000,63500,41000,3.5,"Family Health Centers of San Diego 3.5","San Diego",CA,"Health Care Services & Hospitals","Health Care","1001 to 5000 employees","$100 to $500 million (USD)",1970,"Nonprofit Organization",-1,0,0,1,0,0,Management
1662,"Technical Business Analyst","Business Analyst",69000,97000,83000,28000,4.6,"10th Magnitude 4.6",Chicago,IL,"IT Services","Information Technology","1 to 50 employees","$5 to $10 million (USD)",2010,"Company - Private",-1,0,0,1,0,0,Mid-Level
1663,"Business Analyst","Business Analyst",43000,84000,63500,41000,NULL,"Kforce Technology Staffing","San Diego",CA,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,Mid-Level
1664,"Business Analyst-Chicago, IL","Business Analyst",69000,97000,83000,28000,5.0,"Georgia IT Inc. 5.0",Chicago,IL,-1,-1,"1 to 50 employees","Less than $1 million (USD)",-1,"Company - Private",-1,0,0,0,0,1,Mid-Level
1665,"Business Analysts","Business Analyst",69000,97000,83000,28000,3.5,"The Judge Group 3.5",Chicago,IL,"Staffing & Outsourcing","Business Services","1001 to 5000 employees","$100 to $500 million (USD)",1970,"Company - Private",-1,0,0,0,0,0,Mid-Level
1666,"Digital Business Analyst","Business Analyst",43000,84000,63500,41000,4.1,"Circa Interactive 4.1","San Diego",CA,Internet,"Information Technology","1 to 50 employees","Unknown / Non-Applicable",2011,"Company - Private",-1,1,1,1,1,1,Mid-Level
1667,"Business Analyst","Business Analyst",69000,97000,83000,28000,4.0,"Talent Software Services 4.0",Chicago,IL,"IT Services","Information Technology","51 to 200 employees","Unknown / Non-Applicable",1987,"Company - Private",-1,0,0,1,0,0,Mid-Level
1668,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,4.0,"Omniome Inc. 4.0","San Diego",CA,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","1 to 50 employees","Less than $1 million (USD)",-1,"Company - Private",-1,0,0,1,0,1,Mid-Level
1669,"Business Analyst","Business Analyst",43000,84000,63500,41000,3.3,"Rady Children's Hospital 3.3","San Diego",CA,"Health Care Services & Hospitals","Health Care","1001 to 5000 employees","$500 million to $1 billion (USD)",1954,"Nonprofit Organization",-1,0,0,0,0,0,Mid-Level
1670,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,3.8,"Apex Systems 3.8","San Diego",CA,"Staffing & Outsourcing","Business Services","1001 to 5000 employees","$2 to $5 billion (USD)",1995,"Subsidiary or Business Segment",True,0,0,0,0,0,Mid-Level
1671,"BUSINESS ANALYST III","Business Analyst",69000,97000,83000,28000,5.0,"Crossfire Consulting 5.0","Oakbrook Terrace",IL,Consulting,"Business Services","51 to 200 employees","$5 to $10 million (USD)",-1,"Company - Private",-1,0,0,1,0,1,Mid-Level
1672,"Technical Business Analyst","Business Analyst",69000,97000,83000,28000,3.9,"Crystal Equation 3.9",Chicago,IL,"IT Services","Information Technology","51 to 200 employees","$25 to $50 million (USD)",2006,"Company - Private",-1,1,0,1,1,0,Mid-Level
1673,"Business Systems Analyst I","Business Analyst",43000,84000,63500,41000,3.9,"Ampcus Incorporated 3.9","San Diego",CA,Consulting,"Business Services","501 to 1000 employees","$50 to $100 million (USD)",2004,"Company - Private",-1,0,0,0,0,0,Mid-Level
1674,"Senior Credit Analyst","Business Analyst",43000,84000,63500,41000,3.0,"California Bank & Trust 3.0","San Diego",CA,"Banks & Credit Unions",Finance,"1001 to 5000 employees","$100 to $500 million (USD)",1998,"Subsidiary or Business Segment",-1,0,0,0,0,0,Senior
1675,"Senior Business Analyst","Business Analyst",69000,97000,83000,28000,3.0,"AXIOM 3.0",Chicago,IL,Construction,"Construction, Repair & Maintenance","1 to 50 employees","$1 to $5 million (USD)",2011,"Company - Private",-1,0,0,1,0,0,Senior
1676,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,3.7,"General Atomics and Affiliated Companies 3.7","San Diego",CA,"Aerospace & Defense","Aerospace & Defense","5001 to 10000 employees","Unknown / Non-Applicable",1955,"Company - Private",-1,1,0,1,0,0,Mid-Level
1677,"Business Analyst","Business Analyst",69000,97000,83000,28000,4.7,"The CRS Group 4.7",Deerfield,IL,"Staffing & Outsourcing","Business Services","51 to 200 employees","$10 to $25 million (USD)",1994,"Company - Private",-1,0,0,0,1,0,Mid-Level
1678,"Business Process Analyst 1","Business Analyst",43000,84000,63500,41000,3.0,"Mitchell International, Inc. 3.0","San Diego",CA,"Computer Hardware & Software","Information Technology","1001 to 5000 employees","$100 to $500 million (USD)",1946,"Company - Private",-1,0,0,0,0,0,Mid-Level
1679,"Business Analyst Consultant","Business Analyst",69000,97000,83000,28000,NULL,TalentDash,Chicago,IL,"Enterprise Software & Network Solutions","Information Technology","1 to 50 employees","Unknown / Non-Applicable",2014,"Company - Private",-1,0,0,0,0,0,Mid-Level
1680,"Business Intelligence Analyst","Business Analyst",43000,84000,63500,41000,3.3,"SmartDrive Systems 3.3","San Diego",CA,"Computer Hardware & Software","Information Technology","201 to 500 employees","$50 to $100 million (USD)",2004,"Company - Private",-1,1,1,1,1,0,Mid-Level
1681,"Hybris Business Analyst","Business Analyst",59000,111000,85000,52000,4.1,"SMITH 4.1",Chicago,IL,"Advertising & Marketing","Business Services","51 to 200 employees","$50 to $100 million (USD)",2001,"Company - Private",-1,0,0,0,0,0,Mid-Level
1682,"Sr. Business Analyst","Business Analyst",59000,111000,85000,52000,4.6,"Conch Technologies, Inc 4.6",Chicago,IL,Consulting,"Business Services","51 to 200 employees","$5 to $10 million (USD)",-1,"Company - Private",-1,1,0,1,1,0,Senior
1683,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,3.9,"LINQM, INC. 3.9","San Diego",CA,-1,-1,"1 to 50 employees","Unknown / Non-Applicable",-1,"Company - Private",-1,0,0,1,0,0,Mid-Level
1684,"Business Analyst","Business Analyst",59000,111000,85000,52000,5.0,"Staffigo Technical Services, LLC 5.0",Chicago,IL,"IT Services","Information Technology","51 to 200 employees","$50 to $100 million (USD)",2008,"Company - Private",-1,1,0,1,1,0,Mid-Level
1685,"Lead Business Insights Analyst","Business Analyst",43000,84000,63500,41000,3.5,"MINDBODY 3.5","San Diego",CA,"Computer Hardware & Software","Information Technology","1001 to 5000 employees","Unknown / Non-Applicable",2001,"Company - Private",-1,0,0,1,1,1,Senior
1686,"Cloud Business Analyst","Business Analyst",59000,111000,85000,52000,4.6,"10th Magnitude 4.6",Chicago,IL,"IT Services","Information Technology","1 to 50 employees","$5 to $10 million (USD)",2010,"Company - Private",-1,1,0,1,0,1,Mid-Level
1687,"Business Analyst","Business Analyst",43000,84000,63500,41000,3.5,"Potomac Management 3.5","San Diego",CA,-1,-1,"51 to 200 employees","Unknown / Non-Applicable",-1,"Nonprofit Organization",-1,0,0,0,0,0,Mid-Level
1688,"Principal Analyst, Customer Insights (Remote Position)","Business Analyst",59000,111000,85000,52000,4.1,"Grand Rounds 4.1",Chicago,IL,"Health Care Services & Hospitals","Health Care","501 to 1000 employees","Unknown / Non-Applicable",2011,"Company - Private",-1,1,0,1,0,0,Mid-Level
1689,"Analyst, Business Process Outsourcing","Business Analyst",59000,111000,85000,52000,3.5,"Argo Group US 3.5",Chicago,IL,"Insurance Carriers",Insurance,"1001 to 5000 employees","$1 to $2 billion (USD)",1948,"Company - Public",-1,0,0,1,1,1,Mid-Level
1690,"Business Intelligence Analyst","Business Analyst",43000,84000,63500,41000,3.4,"Procede Software 3.4","San Diego",CA,"Enterprise Software & Network Solutions","Information Technology","51 to 200 employees","$10 to $25 million (USD)",2001,"Company - Private",-1,1,0,1,0,0,Mid-Level
1691,"Business Systems Analyst III","Business Analyst",43000,84000,63500,41000,5.0,"HFE, Inc 5.0","San Diego",CA,-1,-1,"1 to 50 employees","$5 to $10 million (USD)",-1,"Company - Private",-1,1,0,0,0,0,Mid-Level
1692,"eCommerce Business Analyst","Business Analyst",59000,111000,85000,52000,4.2,"Thanx Media, Inc. 4.2",Chicago,IL,"Computer Hardware & Software","Information Technology","1 to 50 employees","$5 to $10 million (USD)",2005,"Company - Private",-1,0,0,1,0,0,Mid-Level
1693,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,3.7,"eTeam Inc. 3.7","San Diego",CA,"Staffing & Outsourcing","Business Services","51 to 200 employees","$50 to $100 million (USD)",1999,"Company - Private",-1,0,0,1,0,0,Mid-Level
1694,"Business Systems Analyst","Business Analyst",59000,111000,85000,52000,4.1,"RGP 4.1",Chicago,IL,Consulting,"Business Services","1001 to 5000 employees","$500 million to $1 billion (USD)",1996,"Company - Public",-1,0,0,1,0,0,Mid-Level
1695,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,4.6,"Sysintelli 4.6","San Diego",CA,Accounting,"Accounting & Legal","51 to 200 employees","$1 to $5 million (USD)",-1,"Company - Private",-1,1,0,0,0,0,Mid-Level
1696,"QA Analyst","Business Analyst",43000,84000,63500,41000,3.6,"H&R Block 3.6","San Diego",CA,"Other Retail Stores",Retail,"10000+ employees","$2 to $5 billion (USD)",1955,"Company - Public",-1,0,0,0,0,0,Mid-Level
1697,"Training Quality Analyst","Business Analyst",43000,84000,63500,41000,4.0,"Kaiser Permanente 4.0","San Diego",CA,"Health Care Services & Hospitals","Health Care","10000+ employees","$10+ billion (USD)",1945,"Nonprofit Organization",-1,0,0,0,0,0,Mid-Level
1698,"Business Process Analyst","Business Analyst",43000,84000,63500,41000,3.2,"Unified Business Technologies 3.2",Coronado,CA,"Computer Hardware & Software","Information Technology","51 to 200 employees","$25 to $50 million (USD)",1995,"Company - Private",-1,0,0,0,0,0,Mid-Level
1699,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,3.7,"Infotree Service Inc 3.7","San Diego",CA,"Advertising & Marketing","Business Services","51 to 200 employees","$1 to $5 million (USD)",2004,"Company - Private",-1,1,0,1,0,0,Mid-Level
1700,"Business Consultant/Analyst Lead - 24 Month Durational Position","Business Analyst",43000,84000,63500,41000,4.0,"Kaiser Permanente 4.0","San Diego",CA,"Health Care Services & Hospitals","Health Care","10000+ employees","$10+ billion (USD)",1945,"Nonprofit Organization",-1,0,0,0,0,0,Senior
1701,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,3.9,"Ampcus Incorporated 3.9","San Diego",CA,Consulting,"Business Services","501 to 1000 employees","$50 to $100 million (USD)",2004,"Company - Private",-1,1,0,1,0,1,Mid-Level
1702,"Business Systems Analyst","Business Analyst",43000,84000,63500,41000,4.3,"UC San Diego 4.3","San Diego",CA,"Colleges & Universities",Education,"10000+ employees","Unknown / Non-Applicable",1960,"College / University",-1,0,0,0,0,0,Mid-Level
1703,"Accounting Business Process Consultant","Business Analyst",43000,84000,63500,41000,4.0,"Kaiser Permanente 4.0","San Diego",CA,"Health Care Services & Hospitals","Health Care","10000+ employees","$10+ billion (USD)",1945,"Nonprofit Organization",-1,0,0,0,0,0,Mid-Level
1704,"Senior Business Analyst","Business Analyst",43000,84000,63500,41000,3.6,"Randstad US 3.6","San Diego",CA,"Staffing & Outsourcing","Business Services","1001 to 5000 employees","Unknown / Non-Applicable",-1,"Subsidiary or Business Segment",-1,0,0,0,0,0,Senior
1705,"Business Process Analyst","Business Analyst",43000,84000,63500,41000,2.5,"Veyo 2.5","San Diego",CA,"Transportation Management","Transportation & Logistics","501 to 1000 employees","Unknown / Non-Applicable",2015,"Company - Private",-1,0,0,0,0,0,Mid-Level
1706,"Senior Business Solutions Analyst - Portfolio Management Office","Business Analyst",71000,126000,98500,55000,3.3,"ICW Group 3.3","San Diego",CA,"Insurance Carriers",Insurance,"501 to 1000 employees","$500 million to $1 billion (USD)",1972,"Company - Private",-1,0,0,0,0,0,Senior
1707,"Financial Business Analyst","Business Analyst",71000,126000,98500,55000,3.4,"Axos Bank 3.4","San Diego",CA,"Banks & Credit Unions",Finance,"1001 to 5000 employees","$500 million to $1 billion (USD)",2000,"Company - Public",-1,1,0,1,1,1,Mid-Level
1708,"Financial Analyst (Temp)","Business Analyst",71000,126000,98500,55000,3.7,"General Atomics 3.7","San Diego",CA,"Aerospace & Defense","Aerospace & Defense","5001 to 10000 employees","Unknown / Non-Applicable",1955,"Company - Private",-1,0,0,0,0,0,Mid-Level
1709,"Advance Cost Analyst (Supporting DoD)","Business Analyst",71000,126000,98500,55000,3.8,"Tecolote Research 3.8","San Diego",CA,"Aerospace & Defense","Aerospace & Defense","501 to 1000 employees","$50 to $100 million (USD)",1973,"Company - Private",-1,0,0,1,0,0,Mid-Level
1710,"Business Systems Analyst","Business Analyst",71000,126000,98500,55000,3.6,"Randstad 3.6","San Diego",CA,"Staffing & Outsourcing","Business Services","1001 to 5000 employees","Unknown / Non-Applicable",-1,"Subsidiary or Business Segment",-1,0,0,0,0,0,Mid-Level
1711,"Business Intelligence Engineer","Business Analyst",71000,126000,98500,55000,3.9,"Amazon 3.9","San Diego",CA,Internet,"Information Technology","10000+ employees","$10+ billion (USD)",1994,"Company - Public",-1,1,0,0,0,0,Mid-Level
1712,"Business Analyst/Specialist","Business Analyst",71000,126000,98500,55000,3.5,"Leo Tech, LLC 3.5","San Diego",CA,-1,-1,"51 to 200 employees","Unknown / Non-Applicable",-1,"Company - Private",-1,0,0,0,0,0,Mid-Level
1713,"Developer, Business Intelligence (Looker)","Business Analyst",59000,111000,85000,52000,3.4,"divvyDOSE 3.4",Chicago,IL,"Health Care Services & Hospitals","Health Care","201 to 500 employees","Unknown / Non-Applicable",2015,"Company - Private",-1,1,1,1,0,0,Mid-Level
1714,"Jr. Business Intelligence Analyst","Business Analyst",59000,111000,85000,52000,2.9,"IFG Companies 2.9",Chicago,IL,"Insurance Carriers",Insurance,"201 to 500 employees","Unknown / Non-Applicable",1985,"Company - Private",-1,1,0,1,1,1,Junior
